_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3177182,324628781,23174574,6,2023-11-02T23:00:00,"Warfield St & Progress St Pittsburgh, PA 15212",N,North Shore,1,THEFT FROM AUTO,3934 Theft from Vehicle,2205,1,1,-79.99453477337359,40.45188064779191
3177183,324632263,23174603,27,2023-11-03T00:40:00,"2800 Block Smallman St Pittsburgh, PA 15222",N,Strip District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,203,7,6,-79.97607580790097,40.45750970289401
3177184,323271060,23162814,99,2023-10-13T10:00:00,"Raleigh St & Murdoch Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,FOUND PROPERTY,9489 Found Property,1413,5,3,-79.93060643775063,40.43460028477941
3177185,323277608,23162879,0,2023-10-13T14:40:00,"Penn Ave & 7th St Pittsburgh, PA 15222",N,Central Business District,2,99,9998 Overdose Other,201,6,6,-80.00026267226441,40.44323848562526
3177186,323284913,23162973,6,2023-10-13T13:18:00,"1200 Block Lakewood St Pittsburgh, PA 15220",Y,Elliott,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,103,2,5,-80.0412152803866,40.44798372394515
3177187,323284928,23162853,6,2023-10-13T09:45:00,"200 Block Hazelwood Ave Pittsburgh, PA 15207",N,Hazelwood,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1515,5,3,-79.94156238966596,40.41182987368809
3177188,323285527,23162864,6,2023-10-13T10:00:00,"2300 Block 5th Ave Pittsburgh, PA 15213",N,South Oakland,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,409,2,5,-80.05435276883466,40.427840300426816
3177189,323285714,23162876,14,2023-10-13T10:00:00,"2300 Block 5th Ave Pittsburgh, PA 15213",N,South Oakland,4,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",409,2,5,-80.05435276883466,40.427840300426816
3177190,323286072,23163005,99,2023-10-13T18:35:00,"600 Block Johnston Ave Pittsburgh, PA 15207",Y,Glen Hazel,4,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1504,5,3,-79.93647735930065,40.40515594502092
3177191,324233353,23171350,21,2023-10-28T07:04:00,"Bigelow Blvd & Herron Ave Pittsburgh, PA 15219",Y,Strip District,2,DUI - DRUG - IMPAIRED ABILITY,3802(d)(2) DUI - Drug - Impaired Ability / 3743 Accidents Involving Damage to Attended Veh. or Property / 1311 Registration Card to be Signed and Exhibited on Demand. / 1511 Carrying and Exhibiting Driver's License on Demand. / 3736 Reckless Driving / 9134 Pedestrian Hit by Vehicle/Non-Reportable Accident / 3353 Prohibitions in Specified Places. / 3354 Additional Parking Regulations.,203,7,6,-79.9659415888294,40.45574331698728
3177192,324233934,23171482,27,2023-10-27T21:46:00,"4200 Block Bessemer St Pittsburgh, PA 15201",N,Central Lawrenceville,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,902,7,2,-79.95804144321689,40.468846141169585
3177193,324240492,23171501,29,2023-10-28T13:43:00,"100 Block Anita Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,RUNAWAYS - JUVENILE,029 Missing Juvenile,1414,5,3,-79.91683296936478,40.42599465206942
3177194,324240862,23171583,99,2023-10-28T16:25:00,"2800 Block Bergman St Pittsburgh, PA 15204",Y,Sheraden,6,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,2018,2,5,-80.05274327241594,40.454377924337344
3177195,324241867,23171644,6,2023-10-28T18:45:00,"100 Block Ormbsy Ave Pittsburgh, PA 15210",N,Outside City,OSC,THEFT,3921 Theft by Unlawful Taking or Disposition. / 9094 Recovered Stolen Vehicle (OUTSIDE CITY),5599,,,,
3177196,-3518603398,23171624,99,2023-10-28T18:14:00,"90 Block Lebanon Rd Pittsburgh, PA 15207",N,Lincoln Place,4,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,3102,5,3,-79.92681608303212,40.37663233757381
3177197,324243028,23171450,15,2023-10-28T13:10:00,"1400 Block Washington Blvd Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 4703 Operation of Vehicle without Official Certif. of Inspection / 4581 Restraint Systems. / 907 Possessing Instruments of Crime. / 4706 Prohib. on Expend. for Emission Insp Prog..,1203,9,2,-79.90861667551917,40.470305633259095
3177198,324244103,23171718,6,2023-10-28T20:50:00,"5900 Block Centre Ave Pittsburgh, PA 15206",N,Strip District,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,203,,,,
3177199,324248521,23171828,0,2023-10-29T00:52:00,"100 Block Rhine Pl Pittsburgh, PA 15212",Y,Spring Hill-City View,1,99,9093 Indirect Criminal Contempt,2620,1,1,-79.99204184514898,40.46535964895462
3177200,324249390,23171860,0,2023-10-29T01:47:00,"Isabella St & Sandusky St S Pittsburgh, PA 15212",N,North Shore,1,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,2205,1,6,-80.00205842949909,40.4479381002153
3177201,324249564,23171884,27,2023-10-29T02:31:00,"5th Ave & Oakland Ave Pittsburgh, PA 15213",N,West Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,402,3,3,-79.95785718995548,40.442218769000405
3177202,324253929,23171966,18,2023-10-29T06:30:00,"5th Ave & Penn Ave Pittsburgh, PA 15208",Y,Larimer,5,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 9501 Bench Warrant,1208,9,3,-79.91242691219192,40.45404527057683
3177203,324079490,23170060,26,2023-10-28T10:45:00,"900 Block 2nd Ave Pittsburgh, PA 15219",Y,Bluff,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,103,6,6,-79.99318468129471,40.43507182089466
3177204,324079753,23170062,26,2023-10-27T10:00:00,"700 Block 2nd Ave Pittsburgh, PA 15219",Y,Bluff,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,103,6,6,-79.99459104985328,40.435334670473395
3177205,324083500,23170063,26,2023-11-04T09:00:00,"900 Block 2nd Ave Pittsburgh, PA 15219",Y,Bluff,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,103,6,6,-79.99318468129471,40.43507182089466
3177206,324086170,23170064,0,2023-10-28T07:00:00,"300 Block Boulevard of the Allies Pittsburgh, PA 15222",N,Central Business District,2,99,9999 9999 - (Misc. Incident): SVP Community Notification,201,6,6,-80.00185666391744,40.43809912247293
3177207,324125801,23170295,14,2023-10-26T14:45:00,"800 Block Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,CRIM MISCHIEF,3304 Criminal Mischief. / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,201,6,6,-79.99891918859558,40.442686358914685
3177208,324130715,23170472,0,2023-10-26T19:25:00,"300 Block Herschel St Pittsburgh, PA 15220",N,Elliott,6,99,9994 PFA Service,2020,2,5,-80.0366007039509,40.43774074851092
3177209,324132754,23169913,0,2023-10-25T23:29:00,"200 Block Smithfield St Pittsburgh, PA 15219",N,Central Business District,2,99,9998 Overdose Other,201,6,6,-79.999714719076,40.437901443890276
3177210,324134565,23170480,99,2023-10-26T19:40:00,"9th  Ave & Penn  Ave Pittsburgh, PA 15222",Y,Central Business District,2,AIDED CASE,9497 Aided Case,201,6,6,-79.99834797103081,40.44375079055259
3177211,324140930,23170578,10,2023-10-27T00:21:00,"1500 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 5505 Public Drunkenness / 5503 Disorderly Conduct. / 9501 Bench Warrant",1702,3,3,-79.98331001737412,40.42869280365664
3177212,324113897,23170199,23,2023-10-26T12:10:00,"4400 Block Centre Ave Pittsburgh, PA 15213",Y,North Oakland,4,PUBLIC DRUNKENESS,5505 Public Drunkenness,403,8,3,-79.95358261745916,40.4511859232577
3177213,324118720,23170305,0,2023-10-26T14:58:00,"3400 Block Gass Ave Pittsburgh, PA 15212",N,Brighton Heights,1,99,9994 PFA Service,2703,1,1,-80.03467215284965,40.47707432984674
3177214,324126344,23170369,27,2023-10-26T15:45:00,"Mckessrocks Brg Pittsburgh, PA 15212",Y,Chateau,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,201,,,,
3177215,-3712002493,23170656,99,2023-10-27T05:38:00,"800 Block Gross St Pittsburgh, PA 15224",N,Bloomfield,5,MISCELLANEOUS FIRE OTHER INVEST CONTINUED,9123 Miscellaneous Fire Other Investigation to Continue,804,7,2,-79.94838960926862,40.45740529061092
3177216,324173837,23170354,27,2023-10-26T18:30:00,"90 Block Courtland St Pittsburgh, PA 15207",N,Hazelwood,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1501,,,,
3177217,324175140,23170682,15,2023-10-27T06:53:00,"500 Block Russellwood  Ave McKees Rocks, PA 15136",Y,Outside State,OSC,PROHIBITED OFFENSIVE WEAPONS,908 Prohibited Offensive Weapons. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 907 Possessing Instruments of Crime.,7799,,,-80.07130840064936,40.47003989331168
3177218,324179378,23168936,6,2023-10-23T22:30:00,"100 Block 6th St Pittsburgh, PA 15222",N,Central Business District,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,6,6,-80.00274190443444,40.44404737191309
3177219,323307604,23163405,27,2023-10-14T09:00:00,"2000 Block Dartmore St Pittsburgh, PA 15210",N,Overbrook,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,3204,4,5,-79.99650113901258,40.39291941431554
3177220,323311869,23163460,6,2023-10-13T13:00:00,"300 Block Mc Kee Pl Pittsburgh, PA 15213",N,Central Oakland,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,405,3,3,-79.95770638916257,40.438372088343165
3177221,323321614,23163742,5,2023-10-15T02:20:00,"4400 Block Coleridge St Pittsburgh, PA 15201",N,Stanton Heights,5,BURGLARY,3502 Burglary.,1005,9,2,-79.94159313276457,40.479767335542675
3177222,323324581,23163786,2,2023-10-15T05:59:00,Zone 5,Y,,5,RAPE,3121 Rape. / 2701 Simple Assault. / 2706 Terroristic Threats. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,,,,,
3177223,323333007,23163849,6,2023-10-15T10:26:00,"900 Block Mina St Pittsburgh, PA 15212",Y,Spring Hill-City View,5,THEFT,"3921(a) Theft by Unlawful Taking or Disposition - Movable item / 2706 Terroristic Threats. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2709.2 Stalking Conduct or Repeatedly Communicates",1306,1,1,-79.99918753733449,40.468957427087126
3177224,323349979,23164033,0,2023-10-15T18:45:00,"6000 Block Stanton Ave Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): Missing Person,1113,,,,
3177225,324648289,23174735,6,2023-11-03T08:00:00,"300 Block North Shore Dr Pittsburgh, PA 15233",N,Knoxville,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,3001,,,,
3177226,324684550,23175040,27,2023-11-03T18:15:00,"Frankstown Ave & Hale St Pittsburgh, PA 15221",N,Homewood North,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1301,9,2,-79.88643998499276,40.455158689283515
3177227,324686030,23175058,0,2023-11-03T18:46:00,"1100 Block Marshall Ave Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,8106 Shots Fired,2704,1,1,-80.02505084614484,40.46688375306826
3177228,324689642,23175147,10,2023-11-03T21:56:00,"600 Block Southcrest Dr Pittsburgh, PA 15226",Y,Brookline,6,SIMPLE ASSAULT,2701 Simple Assault.,1917,4,5,-80.0135510668833,40.407820452838
3177229,324709413,23175307,3,2023-11-04T07:15:00,"200 Block Dengler St Pittsburgh, PA 15210",Y,Arlington,3,ROBBERY,"3701 Robbery. / 2702 Aggravated Assault. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2706 Terroristic Threats. / 2902 Unlawful Restraint. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",1603,3,3,-79.96766444316566,40.41553944521761
3177230,323286360,23163047,0,2023-10-13T19:35:00,"800 Block E Warrington Ave Pittsburgh, PA 15210",N,Allentown,3,99,9999 9999 - (Misc. Incident): ,1803,3,5,-79.99370505437578,40.42180225515111
3177231,323290518,23162620,0,2023-10-13T06:47:00,"500 Block Hallock St Pittsburgh, PA 15211",N,Mount Washington,3,99,9999 9999 - (Misc. Incident): Forced Entry,1903,2,5,-80.01962111768437,40.43064022976557
3177232,323294383,23163220,0,2023-10-14T01:46:00,"S 14th St & E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,99,627.02(b)(i) Possessing a small amount of marijuana,1702,3,3,-79.98414904704178,40.42880714577045
3177233,323299845,23163137,99,2023-10-13T22:41:00,"1200 Block Smallman St Pittsburgh, PA 15222",N,Strip District,2,AIDED CASE,9497 Aided Case,203,7,6,-79.99295572113269,40.446374452160406
3177234,323300897,23163296,0,2023-10-14T04:28:00,"4700 Block Butler St Pittsburgh, PA 15201",N,Central Lawrenceville,2,99,8105 CLASS 2 - Bomb Threat,902,7,2,-79.9578476903873,40.47412967966424
3177235,-3530563491,23163309,5,2023-10-14T07:30:00,"Arion St Pittsburgh, PA 15211",N,Mount Washington,3,BURGLARY,3502 Burglary.,1915,4,5,-80.01275703963128,40.42056608241212
3177236,323308037,23163370,99,2023-10-14T11:27:00,"200 Block Voeghtly St Pittsburgh, PA 15212",N,Brighton Heights,1,AIDED CASE,9497 Aided Case,2701,,,,
3177237,323308336,23075245,4,2023-10-14T13:50:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Northview Heights,1,AGG-ASSAULT,"2707.1 Discharge of a Firearm into Occupied Structure / 2702 Aggravated Assault. / 2705 Recklessly Endangering Another Person. / 6106 Firearms not to be Carried without a License. / 2707 Propulsion of Missiles  / 901 Criminal Attempt / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",2609,6,6,-79.99688178462712,40.43480407292362
3177238,323310752,23163476,27,2023-10-14T06:00:00,"3600 Block Dawson St Pittsburgh, PA 15213",N,Central Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,406,3,3,-79.95253548882393,40.43624621981158
3177239,323310784,23163475,27,2023-10-14T14:40:00,"Penn Ave & Main St Pittsburgh, PA 15224",N,Central Lawrenceville,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,902,7,2,-79.95517366765287,40.465646112187045
3177240,323313547,23163524,99,2023-10-14T17:13:00,"800 Block E Warrington Ave Pittsburgh, PA 15210",N,Allentown,3,MISCELLANEOUS FIRE OTHER INVEST CONTINUED,9123 Miscellaneous Fire Other Investigation to Continue,1803,3,5,-79.99370505437578,40.42180225515111
3177241,-3533165292,23172031,0,2023-10-28T22:45:00,"60 Block Bedford Sq Pittsburgh, PA 15203",N,South Side Flats,3,99,9999 9999 - (Misc. Incident): Criminal Mischief,1702,,,,
3177242,-3615033125,23172046,6,2023-10-29T11:20:00,"100 Block Crawford St Pittsburgh, PA 15219",N,Central Business District,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,201,,,,
3177243,324260787,23171412,10,2023-10-28T10:29:00,"4000 Block Vinceton St Pittsburgh, PA 15214",N,Perry North,1,TERRORISTIC THREATS,2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2706 Terroristic Threats. / 5101 Obstructing Admin. of Law ,2602,1,1,-80.02273330391515,40.49048345254006
3177244,324262308,23172051,0,2023-10-29T11:29:00,"1300 Block Federal St N Pittsburgh, PA 15212",N,Central North Side,1,99,9999 9999 - (Misc. Incident): ,2206,1,1,-80.00680003032117,40.45679690460473
3177245,324262810,23172083,99,2023-10-29T12:41:00,"Watson St & Pride St Pittsburgh, PA 15219",N,Bluff,2,FOUND PROPERTY,9489 Found Property / 9998 Overdose Other,103,6,3,-79.98508823003908,40.43812222082593
3177246,324270226,23172181,10,2023-10-29T16:40:00,"6600 Block Deary St Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,SIMPLE ASSAULT,2701 Simple Assault. / 4304(a)(1) Enhanced Endangering Welfare of Children - Course of Conduct,1203,9,2,-79.90387610264754,40.46593488774206
3177247,324271962,23171560,24,2023-10-28T17:06:00,"800 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,DISORDERLY CONDUCT,5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,1702,3,3,-79.9908939455234,40.42809192580887
3177248,324273573,23171829,6,2023-10-29T00:51:00,"1700 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1702,3,3,-79.98187231372171,40.42859317552536
3177249,324274088,23171845,24,2023-10-29T01:26:00,"1500 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,DISORDERLY CONDUCT,5503 Disorderly Conduct.,1702,3,3,-79.98331001737412,40.42869280365664
3177250,324274870,23172312,99,2023-10-29T21:00:00,"800 Block Cherokee St Pittsburgh, PA 15219",Y,Upper Hill,2,MENTAL 201/302,9498 302 (Mental),506,6,3,-79.96087253167305,40.4513440792621
3177251,324308865,23171985,6,2023-10-28T08:00:00,"3300 Block Hamlet St Pittsburgh, PA 15213",N,South Oakland,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,409,6,3,-79.9628328758544,40.435731790168354
3177252,324315489,23172534,6,2023-10-30T08:30:00,"800 Block Boggs Ave Pittsburgh, PA 15211",N,Mount Washington,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1915,4,5,-80.01241499339191,40.41849774794243
3177253,324159931,23170692,26,2023-10-26T17:30:00,"6900 Block Lemington Ave Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,UNAUTHORIZED USE VEHICLE,3928 Unauthorized Use of Automobile and Other Vehicles.,1201,9,2,-79.90443413594387,40.474002510850674
3177254,324183044,23170810,27,2023-10-24T14:00:00,"Glenwood Brg & 2nd Ave Pittsburgh, PA 15207",N,Hazelwood,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1515,5,3,-79.93764262825023,40.40006827166052
3177255,324188516,23170873,0,2023-10-24T17:30:00,"300 Block Grant St Pittsburgh, PA 15219",N,Central Business District,2,99,9999 9999 - (Misc. Incident): ,201,6,6,-79.997930134059,40.43781247850115
3177256,324188799,23170886,0,2023-10-27T13:30:00,"100 Block Kilmer St Pittsburgh, PA 15221",N,East Hills,5,99,9993 PFA Service with Weapons Supplement,1306,9,2,-79.87472834996828,40.457498292394966
3177257,324196399,23170921,27,2023-10-27T13:00:00,"4500 Block Centre Ave Pittsburgh, PA 15213",N,North Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,507,8,3,-79.95304404664091,40.45139848911435
3177258,324199383,23170950,4,2023-10-27T17:03:00,"Mc Kinley St & Brownsville Rd Pittsburgh, PA 15210",Y,Knoxville,3,AGG-ASSAULT,2702 Aggravated Assault. / 2705 Recklessly Endangering Another Person. / 2706 Terroristic Threats. / 2701 Simple Assault.,3001,,,-79.99111403552268,40.40875287768544
3177259,324201217,23170982,10,2023-10-27T17:15:00,"4600 Block Centre Ave Pittsburgh, PA 15213",Y,North Oakland,4,SIMPLE ASSAULT,2701 Simple Assault. / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3744 Duty to Give Information and Render Aid,507,6,3,-79.95199168900636,40.451909654279476
3177260,324202160,23170451,99,2023-10-26T12:00:00,"2400 Block Wylie Ave Pittsburgh, PA 15219",N,Middle Hill,2,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,501,6,3,-79.97309074181233,40.44731300496074
3177261,324210608,23171189,15,2023-10-28T00:01:00,"1500 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,FIREARMS NOT TO BE CARRIED WO LICENSE,"6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount / 6105(c)(9) Persons Not To Possess Use Manuf, Control Firearm",1702,3,3,-79.98331001737412,40.42869280365664
